tool,overall,compatibility,fairness,maintainability,sustainability,security,scientific_impact
DDtrek,0.43600713790065626,0.0,0.715078,0.7741273794999999,0.23335880154120087,0.22370144841970407,0.42607974527303266
FlexTaxD,0.5680506981157379,0.6585757321349203,0.6640526343715181,0.8172086951599999,0.24278982411689803,0.22370144841970407,0.6989469955999946
vcfgl,0.47057275996647957,0.0,1.0,0.50839065747,0.30337113261872833,0.22370144841970407,0.5273758861940865
Circr,0.3370895629594419,0.0,0.465632,0.5617270443,0.3796567890928996,0.0,0.42723522378668827
SNPtotree,0.5200322657311736,0.6585757321349203,0.715078,1.0,0.15096515334451227,0.0,0.23776518166902055
Cancermuts,0.6588339827982885,0.6585757321349203,1.0,0.81662359671,0.301987579405994,0.47669736382597355,0.4740228899243752
COBY,0.5217052937246569,0.6585757321349203,0.715078,0.56228611155,0.37159595660168415,0.0,0.6733467428397089
ScreenDB,0.4383568664792259,0.0,0.715078,0.815526954,0.25181205163325476,0.22370144841970407,0.3437385807136593
dsMTL,0.5891811687063289,0.0,1.0,0.8872541737299999,0.37198687638342176,0.7003988122456777,0.2829156572980256
fastDFE,0.7151902386419734,1.0,0.921286,0.9016536639899999,0.4099044659821126,0.22370144841970407,0.6012197016573375
TensorView MATLAB,0.4491817725222804,0.0,1.0,0.8181941276499999,0.14459207211158775,0.0,0.28123028930420607
MDSuite,0.7012553492058448,0.6585757321349203,0.805987,0.9064676354399999,0.4943216798572285,0.7003988122456777,0.5229860007487616
DiazoTIME,0.34754738507716637,0.0,0.465632,0.8772185255999999,0.15891068773106556,0.22370144841970407,0.07970296076248282
AncestryGeni,0.3641869196688538,0.0,1.0,,0.18518685348130032,0.22370144841970407,0.04329759304247416
LocalNgsRelate,0.3462314732392741,0.0,0.715078,0.47364362062,0.16879938929356483,0.0,0.5119873965392102
Chemprop,0.7809624990346634,0.6585757321349203,0.830377,0.8515711002099999,0.6704725967626467,0.7003988122456777,0.9857883752325705
PTRA,0.6347521472290203,0.6585757321349203,0.715078,0.7111534437599999,0.49169082862133395,0.7003988122456777,0.4705059411114629
Neo4COVID19,0.7734308382123496,0.6585757321349203,1.0,0.9027403475,0.5476247582072646,1.0,0.38003616309834753
WISH-R,0.2591480341328693,0.0,0.36993450180694837,0.2691693252,0.3239774293220878,0.22370144841970407,0.3070809753143655
qdiv,0.6055980646294158,0.6585757321349203,0.805987,0.56914867077,0.5875394913320072,0.22370144841970407,0.6348381647011785
Adera2.0,0.5325447920849645,0.6585757321349203,0.715078,0.910367548,0.24561862737310886,0.0,0.353891019275437
PatientMatcher,0.6651800335174624,0.6585757321349203,0.805987,0.9123391680499999,0.34826545324911373,0.7003988122456777,0.4318045393163918
pytximport,0.6920716771133263,0.6585757321349203,0.921286,0.77756868071,0.4960880668718507,0.7003988122456777,0.4420873012818029
CLIPPER 2.0,0.5708270160011468,0.6585757321349203,0.715078,0.7613395414699999,0.3185850324367847,0.22370144841970407,0.6005252281968567
MSLibrarian,0.5589347646353477,0.0,1.0,0.90739882141,0.3141143640174968,0.22370144841970407,0.5753854531996321
Quandenser+Triqler,0.5587898082291832,0.0,1.0,0.90290246039,0.2537473570433283,0.22370144841970407,0.6788568692977444
pycabnn,0.6249127705093407,0.6585757321349203,0.715078,0.8732039528,0.35666294141803995,0.7003988122456777,0.3142757303417728
BacSPaD,0.4644332130839503,0.0,1.0,1.0,0.15891068773106556,0.0,0.06965438181799424
DEER-PREdict,0.6369409431605048,0.6585757321349203,0.805987,0.9109398364999999,0.3460263242622475,0.22370144841970407,0.6907378559876477
blik,0.7183159536922411,0.6585757321349203,0.921286,0.91403670167,0.3254089036511154,0.7003988122456777,0.7033061272664087
NXTfusion,0.2817192791512241,0.0,0.465632,0.40490095345,0.15891068773106556,0.22370144841970407,0.3409413402598208
BiomiX,0.368596123750617,0.0,0.465632,0.6720235999699999,0.3473713848854198,0.0,0.5588443767290793
GeneDMRs,0.4001183986158029,0.0,0.715078,0.71801949304,0.2741029305626389,0.22370144841970407,0.1467469687574348
OneFlowTraX,0.520408261946323,0.0,1.0,0.9724714072999999,0.24500487605205157,0.0,0.4690234818053811
qgg,0.3588062381741566,0.0,0.465632,0.57574533626,0.21636029879341698,0.22370144841970407,0.6194538801179171
ISA API,0.7441705392063539,1.0,0.830377,0.8075592456443692,0.3365922191780822,0.7003988122456777,0.8170996375054502
CellexalVR,0.5510723674440647,0.0,1.0,0.88546800356,0.21523397681717962,0.22370144841970407,0.7040823516038032
RegiSTORM,0.38557441677320436,0.0,0.715078,0.78980179167,0.15891068773106556,0.0,0.31176031465629067
geckopy,0.6394636564187761,0.6585757321349203,1.0,0.82420811425,0.4215187772724537,0.22370144841970407,0.36490773580290287
SMARTER-database,0.5357675488164871,0.6585757321349203,0.715078,0.85794542944,0.12234181771610587,0.22370144841970407,0.43808513969213914
MITST,0.4547752694268953,0.6585757321349203,0.465632,0.82269808666,0.15891068773106556,0.0,0.45811338641635513
iAUSAXS,0.5458950994397125,0.0,0.715078,0.8868359587799999,0.3908030008610477,0.7003988122456777,0.43413389836588173
RootPainter,0.6683676771610257,0.6585757321349203,0.715078,0.8872868302299999,0.18660618921054017,0.7003988122456777,0.9413513949058878
OpenCustomDB,0.5072041546965809,0.0,1.0,0.79944653375,0.30144369253841563,0.0,0.569495210770882
CompareM2,0.6173501772251253,1.0,0.715078,0.79917144936,0.38797819631777586,0.22370144841970407,0.3678221199615054
BLAMM,0.42848011096429633,0.0,0.715078,0.86767061623,0.31295686875523143,0.0,0.30155533569234394
GOUHFI,0.5935346093214454,0.6585757321349203,0.715078,0.81868996011,0.31934258089566014,0.7003988122456777,0.19665140356522612
Met-ID,0.49722006448818795,0.0,1.0,0.87853665201,0.15891068773106556,0.22370144841970407,0.33650594380794674
distAngsd,0.30021297033552047,0.0,0.465632,0.50877997705,0.2689731675344545,0.0,0.3764497574648161
DNAModAnnot,0.402282961368827,0.0,0.715078,0.7141830964999999,0.15096515334451227,0.22370144841970407,0.3698455626942378
Varia,0.5098310878118184,0.0,1.0,0.9025453051999999,0.23962811638837012,0.0,0.5090612185714585
EagleImp,0.4742631528015485,0.0,1.0,0.59412828033,0.3400459830001904,0.0,0.5834098062295171
MultiStageSearch,0.5324310386037631,0.34142426786507973,1.0,0.90405357008,0.15891068773106556,0.22370144841970407,0.1380906656800604
DTU-DADS-Aqua,0.43298064118190094,0.0,0.36993450180694837,0.81277461625,0.376061,0.7003988122456777,0.2796741683913073
meRgeION,0.4219680453421752,0.6585757321349203,0.36993450180694837,0.59242571113,0.299512192092248,0.22370144841970407,0.3070809753143655
MkVsites,0.3797489346685426,0.0,0.465632,0.85513748509,0.1313904347187963,0.22370144841970407,0.44402805107553767
ParaRef,0.507106754784474,0.0,1.0,1.0,0.36050543230947363,0.0,0.11900969054416978
REINVENT 4,0.6965348738920847,0.6585757321349203,0.715078,0.89579267564,0.6510816589492199,0.22370144841970407,0.926964404399249
maelstRom,0.37491687807705826,0.0,0.715078,0.75979830863,0.17815504015942613,0.22370144841970407,0.006612722114341595
RGCode,0.5802041985835017,0.6585757321349203,0.465632,0.92759658246,0.21558859995330304,0.7003988122456777,0.542857010165776
voomCLR,0.3714672929045913,0.0,0.715078,0.6350847930799999,0.19075488848802508,0.22370144841970407,0.17702114540595326
EDIR,0.42715966416331563,0.0,1.0,0.8210668876999999,0.15891068773106556,0.0,0.060933780165415063
PDBminer,0.5522837900837435,0.6585757321349203,0.6640526343715181,0.63744916831,0.5759041979963363,0.0,0.5797590410858873
HOMS-TC,0.583603481948396,0.6585757321349203,0.715078,0.88602706147,0.3572203363418246,0.22370144841970407,0.429449064762149
STmut,0.5220884081475621,0.0,1.0,0.714563601,0.28783834655847224,0.22370144841970407,0.6371240334527275
EARS,0.4215433935301142,0.0,0.805987,0.8985571944999999,0.1718411496033522,0.22370144841970407,0.0
RBDtector,0.5440091025356005,0.6585757321349203,0.715078,0.87025936721,0.143019618957959,0.22370144841970407,0.45509138933078086
Genesis-DB,0.5162891388940491,0.6585757321349203,0.465632,1.0,0.24841252447939238,0.22370144841970407,0.3035010362505386
Tquery,0.5020046277621807,0.0,1.0,0.91419085004,0.2022221258616153,0.22370144841970407,0.24573765054588145
TransExION,0.3675760723658111,0.0,0.465632,0.9220060888499999,0.15891068773106556,0.0,0.40964466670034005
webFlaGs,0.470041904616731,0.0,0.715078,0.40137661959999993,0.2992622403334925,0.7003988122456777,0.7778665050932825
gACSON,0.798411967721802,,0.7712421074972144,0.82850591803,,,
prophaser,0.47944175035262315,0.0,1.0,0.7759028796499999,0.18100308524439104,0.0,0.5618808837083932
Chord,0.8214845128550083,,1.0,,,,0.47153680618101856
NGSremix,0.4834231248396442,0.0,1.0,0.62716839988,0.16909286187285807,0.22370144841970407,0.6446154716283833
proChIPdb,0.43468009937065244,0.0,1.0,,0.22959999755832994,0.22370144841970407,0.4627512204230083
Gretel,0.5401174824955118,0.6585757321349203,0.830377,0.70423377138,0.0636365,0.22370144841970407,0.6161987548809451
PRONAME,0.48275552324830795,0.0,0.715078,0.77423865183,0.34636886864658123,0.22370144841970407,0.65282920847329
MaRe,0.5615433438418325,0.0,1.0,0.9692114844299999,0.25151372098025926,0.22370144841970407,0.5891198801764264
COSGAP,0.7185582755923663,0.6585757321349203,0.805987,0.83834861453,0.600457803166746,0.7003988122456777,0.624448686964867
seqNdisplayR,0.5051487108557908,0.6585757321349203,0.715078,0.5627211186,0.2717583549801127,0.22370144841970407,0.4537375636619945
MASSef,0.44806502521480324,0.6585757321349203,0.465632,0.68069831968,0.24330226492973733,0.22370144841970407,0.28119995054513464
ClusterFinder,0.514847691750746,0.6585757321349203,0.715078,0.7207282213999999,0.14251889595241926,0.22370144841970407,0.46595697843930783
AtlasGrabber,0.40063551203739595,0.0,0.715078,0.6039509865699999,0.25181205163325476,0.22370144841970407,0.388881381796732
ion-to-image i2i,0.5141017073998398,0.0,1.0,0.9802542972299999,0.17201988814677405,0.0,0.5171995469218023
ArcTiCA,0.48230909860296073,0.0,1.0,1.0,0.15891068773106556,0.0,0.22571400700669203
Deuteros 2.0,0.3921054689272028,0.0,0.715078,0.6960999983999999,0.3313188256958646,0.0,0.2582143869670643
NGSpeciesID,0.6011624646450487,0.6585757321349203,0.715078,0.84992946852,0.23483664476268418,0.22370144841970407,0.8428320661283284
NucleoSeeker,0.5409563316577469,0.6585757321349203,0.715078,0.87552163323,0.22003650749096612,0.22370144841970407,0.29565499735910494
MS2Rescore,0.7148243868852877,0.6585757321349203,0.6640526343715181,0.8905719943299999,0.48386362496484836,0.7003988122456777,0.9645819994823523
spectrum_utils,0.7340302301168017,,0.8,0.6609606242999999,,,
