tool,overall,compatibility,fairness,maintainability,sustainability,security,scientific_impact
CIBRA,0.3644698815899451,0.0,0.715078,0.5490143854583334,0.15891068773106556,0.22370144841970407,0.31931578817778083
MIMIC-IV FHIR,0.5648276176619396,0.6585757321349203,0.715078,0.7427255159999999,0.19428806351190891,0.22370144841970407,0.7803635221995165
patRoon,0.5447745793477196,0.0,0.805987,0.625827733826231,0.23862939480643636,0.7003988122456777,0.9520463998779034
DiSCount,0.43037038294678065,0.0,0.465632,0.7465301003333333,0.15891068773106556,0.7003988122456777,0.5346614570175546
iKaptive,0.8502343350656616,,0.921286,0.7991589359791667,,,0.801345831228103
Kinbank,0.6389203430269583,0.6585757321349203,0.805987,0.9161036899999999,0.2783043665771375,0.22370144841970407,0.8074494784995188
NovoLign (newer version),0.3246265281499627,0.0,0.465632,0.6294788599375,0.18709076811472963,0.0,0.5072380315582553
cis-mQTL,0.35218413743703375,0.0,0.556541,0.5865912474374999,0.15096515334451227,0.0,0.7034302108771572
Planemo,0.5357107993339922,0.0,0.715078,1.0,0.296923739277966,0.47669736382597355,0.5298002266116211
TreatmentPatterns,0.31407033807821294,0.0,0.465632,0.4925325423125,0.18819874741495374,0.0,0.6556782278742692
GenUI,0.5931699815317761,0.6585757321349203,0.715078,0.7998684966666667,0.2632015813934653,0.22370144841970407,0.8161824525220971
ArGSLab,0.28613703858251976,0.0,0.465632,0.65870253,0.15096515334451227,0.0,0.17741240708507378
MUST-segmenter,0.47620664584132627,0.0,0.715078,0.49566818999999995,0.34927852131757164,0.7003988122456777,0.5846192391963828
fNLA,0.37663616525374044,0.0,0.715078,0.5371837079999999,0.15096515334451227,0.0,0.693560993497063
LMFA,0.4309064754699507,0.0,0.715078,0.6132841561458333,0.2062134904351916,0.22370144841970407,0.7097365461967092
MRS,0.43622552604627046,0.6585757321349203,0.6640526343715181,0.3319385111875,0.15198098388411863,0.7003988122456777,0.05312700077647155
RAIChU,0.537698389054119,0.6585757321349203,0.715078,0.5313049483541666,0.3758075943539767,0.22370144841970407,0.626694331069913
Mutalyzer,0.5777727092110468,0.6585757321349203,0.830377,0.7320836911041666,0.1466710304738164,0.22370144841970407,0.7625263264997036
fRLM,0.35714638747458155,0.0,0.465632,0.8372462797916667,0.20306891659633244,0.22370144841970407,0.16345516434617666
iPCMol,0.6203375354956157,0.6585757321349203,0.805987,0.8251525989166666,0.3015210130626719,0.22370144841970407,0.7689673045268939
Dareplane,0.5292703751134041,0.0,0.715078,1.0,0.3640947883561644,0.22370144841970407,0.6309314478826387
PAROS,0.7239782954899959,0.6585757321349203,0.805987,0.935876036875,0.5908308573596699,0.7003988122456777,0.5145916100787807
Slurm Viewer,0.569939671053239,0.6585757321349203,0.5058818674354304,0.8745289919374999,0.3023745655724811,0.7003988122456777,0.3291313334179046
VIBE,0.45738806646613944,0.0,0.715078,0.7442930532708333,0.18188423558487996,0.7003988122456777,0.24866483403224915
RCRIvalidation,0.2733285182270602,0.0,0.36993450180694837,0.6421393099999999,0.18099871023681674,0.22370144841970407,0.0
WOMBAT-P,0.37694339394797327,0.34142426786507973,0.715078,0.3031820269442743,0.2230494194304485,0.22370144841970407,0.2998190868283245
CoVE-Public,0.34456920089671167,0.0,0.6640526343715181,0.687786610125,0.15891068773106556,0.22370144841970407,0.0
MS2LDA,0.6065747945157915,0.6585757321349203,0.7712421074972144,0.6860292919791666,0.6088473731650965,0.22370144841970407,0.47045532770071613
PALMS,0.5372702596548884,0.6585757321349203,0.715078,0.8002063364791667,0.143019618957959,0.22370144841970407,0.5202431755976908
HyperBeta,0.36523234962425993,0.0,0.715078,0.76788878625,0.22764272721256468,0.0,0.0627634538831933
Immunometabolic Atlas,0.4101742371992454,0.0,0.715078,0.9017055210208333,0.16148055458168498,0.22370144841970407,0.08999393469163831
Gempipe,0.4943970492756112,0.6585757321349203,0.6640526343715181,0.5766955854375,0.3601176707213895,0.22370144841970407,0.2935114307374677
Brick-CFCMC,0.35813385432175104,0.0,0.465632,0.29266740524999996,0.32511171751322276,0.47669736382597355,0.6751959189275013
QAM,0.5548257455241206,0.6585757321349203,0.715078,0.6968862237083333,0.352948090909621,0.22370144841970407,0.5198136709020503
MOLGENIS toolkit,0.5490934780977045,0.0,0.715078,0.6594708953541666,0.4022804670857707,0.7003988122456777,0.8460570158020018
BIOMERO,0.6092552040857808,0.6585757321349203,1.0,0.6201847159166666,0.3458920527290044,0.22370144841970407,0.5835156955225926
spreadscript,0.5437787179297957,0.6585757321349203,0.8,0.9622937475,0.15891068773106556,0.22370144841970407,0.09824280795835358
GmT,0.46428225609343243,0.0,0.715078,1.0,0.18113623104651447,0.0,0.5912436605217383
Metascan,0.4055866466214076,0.0,0.715078,0.666264,0.23792066403618317,0.0,0.5784464179943761
disclosuR,0.23221811298152464,0.0,0.715078,0.08426923066666665,0.15096515334451227,0.22370144841970407,0.0
